Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-04-06 01:46:03.350,    0.000,TCP  ,EXT_SERVER,7547,27940_54,32082,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:46:03.350,    0.000,TCP  ,27940_54,32082,EXT_SERVER,7547,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:42:56.550,    8.719,TCP  ,10008_104,48728,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:42:56.550,    8.719,TCP  ,EXT_SERVER,22,10008_104,48728,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:04.990,    9.454,TCP  ,10008_104,52207,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:04.990,    9.454,TCP  ,EXT_SERVER,22,10008_104,52207,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:14.158,   10.475,TCP  ,10008_104,57525,EXT_SERVER,22,      19,    2371,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:14.158,   10.475,TCP  ,EXT_SERVER,22,10008_104,57525,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:46:27.687,    0.000,TCP  ,27012_166,48653,EXT_SERVER,25,       1,      60,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:46:27.687,    0.000,TCP  ,EXT_SERVER,25,27012_166,48653,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:43:24.358,   10.007,TCP  ,10008_104,36754,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:24.358,   10.007,TCP  ,EXT_SERVER,22,10008_104,36754,      20,    4213,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:34.090,    8.094,TCP  ,10008_104,44603,EXT_SERVER,22,      15,    2179,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:34.090,    8.094,TCP  ,EXT_SERVER,22,10008_104,44603,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:41.912,    8.351,TCP  ,10008_104,46537,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:41.912,    8.351,TCP  ,EXT_SERVER,22,10008_104,46537,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:49.977,   10.390,TCP  ,10008_104,48821,EXT_SERVER,22,      19,    2387,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:43:49.977,   10.390,TCP  ,EXT_SERVER,22,10008_104,48821,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:46:16.079,   44.874,TCP  ,10008_104,50124,EXT_SERVER,22,      21,    2797,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:46:16.079,   44.874,TCP  ,EXT_SERVER,22,10008_104,50124,      26,    3905,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:10.656,   15.373,TCP  ,10008_104,40292,EXT_SERVER,22,      18,    2335,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:10.656,   15.373,TCP  ,EXT_SERVER,22,10008_104,40292,      24,    4693,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:35.400,    9.975,TCP  ,10008_104,46364,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:35.400,    9.975,TCP  ,EXT_SERVER,22,10008_104,46364,      20,    4085,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:37.807,    9.381,TCP  ,10006_27,31729,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:37.807,    9.381,TCP  ,EXT_SERVER,22,10006_27,31729,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:45.105,    8.696,TCP  ,10008_104,53316,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:45.105,    8.696,TCP  ,EXT_SERVER,22,10008_104,53316,      20,    3305,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:30.204,   26.036,TCP  ,EXT_SERVER,22,10054_249,45458,      27,    4033,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:30.204,   26.036,TCP  ,10054_249,45458,EXT_SERVER,22,      21,    2521,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:44:53.529,    8.996,TCP  ,10008_104,58529,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:44:53.529,    8.996,TCP  ,EXT_SERVER,22,10008_104,58529,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:13.497,   13.211,TCP  ,10008_104,52743,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:13.497,   13.211,TCP  ,EXT_SERVER,22,10008_104,52743,      23,    3665,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:19.705,   11.277,TCP  ,10006_27,40319,EXT_SERVER,22,      15,    2157,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:48:19.705,   11.277,TCP  ,EXT_SERVER,22,10006_27,40319,      23,    5425,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:26.435,    8.467,TCP  ,10008_104,48161,EXT_SERVER,22,      17,    2283,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:26.435,    8.467,TCP  ,EXT_SERVER,22,10008_104,48161,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:35.201,    0.000,TCP  ,27941_130,52216,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:48:35.201,    0.000,TCP  ,EXT_SERVER,23,27941_130,52216,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:45:34.630,    8.764,TCP  ,10008_104,54093,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:34.630,    8.764,TCP  ,EXT_SERVER,22,10008_104,54093,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:44.612,    0.000,TCP  ,27942_72,56966,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:48:44.612,    0.000,TCP  ,EXT_SERVER,23,27942_72,56966,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:45:43.118,    8.971,TCP  ,10008_104,60219,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:43.118,    8.971,TCP  ,EXT_SERVER,22,10008_104,60219,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:59.898,    7.893,TCP  ,10008_104,42637,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:45:59.898,    7.893,TCP  ,EXT_SERVER,22,10008_104,42637,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:46:07.520,    8.830,TCP  ,10008_104,44089,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:46:07.520,    8.830,TCP  ,EXT_SERVER,22,10008_104,44089,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:35.976,    0.001,TCP  ,27667_99,443,EXT_SERVER,17290,       1,      46,    1,.A..S.,  0,suspicious,---,---,---
2017-04-06 01:49:35.976,    0.001,TCP  ,EXT_SERVER,17290,27667_99,443,       1,      40,    1,...R..,  0,suspicious,---,---,---
2017-04-06 01:46:26.874,    9.198,TCP  ,10006_27,32823,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:46:26.874,    9.198,TCP  ,EXT_SERVER,22,10006_27,32823,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:47.163,    0.198,TCP  ,27943_34,53102,EXT_SERVER,22,       2,      92,    1,...RS.,  0,suspicious,---,---,---
2017-04-06 01:49:47.163,    0.198,TCP  ,EXT_SERVER,22,27943_34,53102,       1,      44,    1,.A..S.,  0,suspicious,---,---,---
2017-04-06 01:47:10.816,    8.912,TCP  ,EXT_SERVER,22,10054_249,56523,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:10.816,    8.912,TCP  ,10054_249,56523,EXT_SERVER,22,      19,    2371,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:19.465,   10.956,TCP  ,EXT_SERVER,22,10054_249,33120,      22,    3477,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:19.465,   10.956,TCP  ,10054_249,33120,EXT_SERVER,22,      20,    2423,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:23.128,   12.671,TCP  ,10006_27,39121,EXT_SERVER,22,      16,    2315,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:23.128,   12.671,TCP  ,EXT_SERVER,22,10006_27,39121,      24,    4621,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:47.071,   10.511,TCP  ,EXT_SERVER,22,10054_249,48786,      20,    3245,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:47.071,   10.511,TCP  ,10054_249,48786,EXT_SERVER,22,      21,    2483,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:57.321,    9.710,TCP  ,EXT_SERVER,22,10054_249,59055,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:47:57.321,    9.710,TCP  ,10054_249,59055,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:06.771,   10.567,TCP  ,EXT_SERVER,22,10054_249,39407,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:06.771,   10.567,TCP  ,10054_249,39407,EXT_SERVER,22,      20,    2423,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:17.078,    9.898,TCP  ,EXT_SERVER,22,10054_249,47530,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:17.078,    9.898,TCP  ,10054_249,47530,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:26.715,    9.440,TCP  ,EXT_SERVER,22,10054_249,53114,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:26.715,    9.440,TCP  ,10054_249,53114,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:35.895,   10.904,TCP  ,EXT_SERVER,22,10054_249,59792,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:35.895,   10.904,TCP  ,10054_249,59792,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:46.799,    9.182,TCP  ,EXT_SERVER,22,10054_249,43783,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:46.799,    9.182,TCP  ,10054_249,43783,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:55.722,    9.805,TCP  ,EXT_SERVER,22,10054_249,49608,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:48:55.722,    9.805,TCP  ,10054_249,49608,EXT_SERVER,22,      19,    2371,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:05.265,   10.565,TCP  ,EXT_SERVER,22,10054_249,56335,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:05.265,   10.565,TCP  ,10054_249,56335,EXT_SERVER,22,      20,    2423,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:52:18.454,    0.000,TCP  ,20543_59,52065,EXT_SERVER,993,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:52:18.454,    0.000,TCP  ,EXT_SERVER,993,20543_59,52065,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:49:15.569,    9.416,TCP  ,EXT_SERVER,22,10054_249,35458,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:15.569,    9.416,TCP  ,10054_249,35458,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:15.619,    9.135,TCP  ,10006_27,40077,EXT_SERVER,22,      17,    2435,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:15.619,    9.135,TCP  ,EXT_SERVER,22,10006_27,40077,      21,    3313,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:24.724,   10.714,TCP  ,EXT_SERVER,22,10054_249,40837,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:24.724,   10.714,TCP  ,10054_249,40837,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:35.177,    9.864,TCP  ,EXT_SERVER,22,10054_249,50892,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:35.177,    9.864,TCP  ,10054_249,50892,EXT_SERVER,22,      19,    2371,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:45.040,   11.930,TCP  ,EXT_SERVER,22,10054_249,58683,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:45.040,   11.930,TCP  ,10054_249,58683,EXT_SERVER,22,      21,    2475,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:47.364,   14.367,TCP  ,27943_34,41894,EXT_SERVER,22,      17,    2048,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:47.364,   14.367,TCP  ,EXT_SERVER,22,27943_34,41894,      24,    3649,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:57.007,    8.961,TCP  ,EXT_SERVER,22,10054_249,45043,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:49:57.007,    8.961,TCP  ,10054_249,45043,EXT_SERVER,22,      20,    2423,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:05.709,   13.191,TCP  ,EXT_SERVER,22,10054_249,48201,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:05.709,   13.191,TCP  ,10054_249,48201,EXT_SERVER,22,      21,    2491,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:10.858,    8.416,TCP  ,10006_27,42643,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:10.858,    8.416,TCP  ,EXT_SERVER,22,10006_27,42643,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:18.900,    9.349,TCP  ,EXT_SERVER,22,10054_249,39754,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:18.900,    9.349,TCP  ,10054_249,39754,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:53:29.878,    0.000,TCP  ,27944_28,16510,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:53:29.878,    0.000,TCP  ,EXT_SERVER,23,27944_28,16510,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:50:27.983,   14.713,TCP  ,EXT_SERVER,22,10054_249,45598,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:50:27.983,   14.713,TCP  ,10054_249,45598,EXT_SERVER,22,      21,    2475,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:53:49.107,    9.641,TCP  ,10006_27,45389,EXT_SERVER,22,      17,    2277,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:53:49.107,    9.641,TCP  ,EXT_SERVER,22,10006_27,45389,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:54:00.355,    1.062,TCP  ,27945_255,1679,EXT_SERVER,445,       3,     144,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:54:00.355,    1.062,TCP  ,EXT_SERVER,445,27945_255,1679,       3,     120,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:51:05.014,    8.546,TCP  ,10006_27,41543,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:51:05.014,    8.546,TCP  ,EXT_SERVER,22,10006_27,41543,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:51:58.424,    9.212,TCP  ,10006_27,36049,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:51:58.424,    9.212,TCP  ,EXT_SERVER,22,10006_27,36049,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:55:22.630,    0.000,TCP  ,27946_15,56735,EXT_SERVER,5358,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:55:22.630,    0.000,TCP  ,EXT_SERVER,5358,27946_15,56735,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:55:30.616,    0.000,TCP  ,27947_116,35879,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:55:30.616,    0.000,TCP  ,EXT_SERVER,23,27947_116,35879,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:55:32.322,    0.000,TCP  ,27948_102,43458,EXT_SERVER,7547,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:55:32.322,    0.000,TCP  ,EXT_SERVER,7547,27948_102,43458,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:55:47.921,    0.000,TCP  ,25936_104,17803,EXT_SERVER,25,       1,      48,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:55:47.921,    0.000,TCP  ,EXT_SERVER,25,25936_104,17803,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:55:40.070,    8.209,TCP  ,10006_27,42589,EXT_SERVER,22,      17,    2261,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:55:40.070,    8.209,TCP  ,EXT_SERVER,22,10006_27,42589,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:52:54.025,    8.373,TCP  ,10006_27,46199,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:52:54.025,    8.373,TCP  ,EXT_SERVER,22,10006_27,46199,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:57:16.569,    0.000,TCP  ,10413_166,47957,EXT_SERVER,3460,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:57:16.569,    0.000,TCP  ,EXT_SERVER,3460,10413_166,47957,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:54:33.811,    1.267,TCP  ,27949_121,6381,EXT_SERVER,22,       6,     341,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:54:33.811,    1.267,TCP  ,EXT_SERVER,22,27949_121,6381,       5,    1285,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:57:28.526,    9.111,TCP  ,10006_27,39319,EXT_SERVER,22,      17,    2261,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:57:28.526,    9.111,TCP  ,EXT_SERVER,22,10006_27,39319,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:54:44.927,    9.108,TCP  ,10006_27,44269,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:54:44.927,    9.108,TCP  ,EXT_SERVER,22,10006_27,44269,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:58:40.181,    0.000,TCP  ,EXT_SERVER,23,16814_76,38642,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-06 01:58:40.181,    0.000,TCP  ,16814_76,38642,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-06 01:59:06.049,    5.266,TCP  ,EXT_SERVER,22,10012_195,33561,       5,     300,    1,.A..S.,  0,suspicious,---,---,---
2017-04-06 01:59:06.049,    5.266,TCP  ,10012_195,33561,EXT_SERVER,22,       4,     226,    1,...RS.,  0,suspicious,---,---,---
2017-04-06 01:56:36.163,    7.967,TCP  ,10006_27,56183,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:56:36.163,    7.967,TCP  ,EXT_SERVER,22,10006_27,56183,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:56.962,    8.712,TCP  ,EXT_SERVER,22,10012_195,56644,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:56.962,    8.712,TCP  ,10012_195,56644,EXT_SERVER,22,      15,    2157,    1,.APRSF,  0,suspicious,---,---,---
2017-04-06 01:58:22.319,    9.716,TCP  ,10006_27,38679,EXT_SERVER,22,      17,    2279,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:58:22.319,    9.716,TCP  ,EXT_SERVER,22,10006_27,38679,      20,    4085,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:11.054,   10.602,TCP  ,EXT_SERVER,22,10012_195,56652,      20,    3305,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:11.054,   10.602,TCP  ,10012_195,56652,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:16.839,    9.492,TCP  ,10006_27,42789,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:16.839,    9.492,TCP  ,EXT_SERVER,22,10006_27,42789,      20,    3237,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:21.384,    9.048,TCP  ,EXT_SERVER,22,10012_195,38810,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:21.384,    9.048,TCP  ,10012_195,38810,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:30.163,    9.404,TCP  ,EXT_SERVER,22,10012_195,40877,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:30.163,    9.404,TCP  ,10012_195,40877,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:39.296,    9.636,TCP  ,EXT_SERVER,22,10012_195,43598,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:39.296,    9.636,TCP  ,10012_195,43598,EXT_SERVER,22,      19,    2371,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:48.658,    8.574,TCP  ,EXT_SERVER,22,10012_195,52040,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 01:59:48.658,    8.574,TCP  ,10012_195,52040,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:05.404,   10.092,TCP  ,EXT_SERVER,22,10012_195,60246,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:05.404,   10.092,TCP  ,10012_195,60246,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:12.986,   10.919,TCP  ,10006_27,46715,EXT_SERVER,22,      17,    2279,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:12.986,   10.919,TCP  ,EXT_SERVER,22,10006_27,46715,      20,    4213,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:15.227,    9.736,TCP  ,EXT_SERVER,22,10012_195,39731,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:15.227,    9.736,TCP  ,10012_195,39731,EXT_SERVER,22,      17,    2283,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:24.692,   10.104,TCP  ,EXT_SERVER,22,10012_195,46555,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:24.692,   10.104,TCP  ,10012_195,46555,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:34.523,    9.227,TCP  ,EXT_SERVER,22,10012_195,52542,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:34.523,    9.227,TCP  ,10012_195,52542,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:43.478,    9.458,TCP  ,EXT_SERVER,22,10012_195,57769,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:43.478,    9.458,TCP  ,10012_195,57769,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:52.665,    9.448,TCP  ,EXT_SERVER,22,10012_195,34055,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:00:52.665,    9.448,TCP  ,10012_195,34055,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:01.842,    9.841,TCP  ,EXT_SERVER,22,10012_195,40029,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:01.842,    9.841,TCP  ,10012_195,40029,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:11.412,   10.261,TCP  ,EXT_SERVER,22,10012_195,47624,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:11.412,   10.261,TCP  ,10012_195,47624,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:17.335,   10.067,TCP  ,10006_27,55291,EXT_SERVER,22,      17,    2283,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:17.335,   10.067,TCP  ,EXT_SERVER,22,10006_27,55291,      21,    3301,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:21.403,    9.244,TCP  ,EXT_SERVER,22,10012_195,54526,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:21.403,    9.244,TCP  ,10012_195,54526,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:30.376,   10.074,TCP  ,EXT_SERVER,22,10012_195,59129,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:30.376,   10.074,TCP  ,10012_195,59129,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:40.179,    9.600,TCP  ,EXT_SERVER,22,10012_195,37541,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:40.179,    9.600,TCP  ,10012_195,37541,EXT_SERVER,22,      16,    2215,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:49.509,    9.579,TCP  ,EXT_SERVER,22,10012_195,44575,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-04-06 02:01:49.509,    9.579,TCP  ,10012_195,44575,EXT_SERVER,22,      18,    2319,    1,.AP.SF,  0,suspicious,---,---,---
