Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-22 16:50:47.096,    0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54649,       7,     639,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:50:47.096,    0.055,TCP  ,OPENSTACK_NET,54649,EXT_SERVER,8000,       6,     614,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:51:06.699,   10.849,TCP  ,14105_61,59089,EXT_SERVER,22,      16,    2299,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:51:06.699,   10.849,TCP  ,EXT_SERVER,22,14105_61,59089,      21,    3369,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:51:45.587,    0.070,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54675,       7,     561,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:51:45.587,    0.070,TCP  ,OPENSTACK_NET,54675,EXT_SERVER,8000,       6,     589,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:51:45.712,    0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54676,       7,    1726,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:51:45.712,    0.067,TCP  ,OPENSTACK_NET,54676,EXT_SERVER,8000,       6,     579,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:51:49.389,   10.617,TCP  ,14105_61,47770,EXT_SERVER,22,      18,    2403,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:51:49.389,   10.617,TCP  ,EXT_SERVER,22,14105_61,47770,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:52:31.914,   10.448,TCP  ,14105_61,39971,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:52:31.914,   10.448,TCP  ,EXT_SERVER,22,14105_61,39971,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:55:51.532,   12.503,TCP  ,10006_27,27016,EXT_SERVER,22,       9,     561,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 16:55:51.532,   12.503,TCP  ,EXT_SERVER,22,10006_27,27016,      12,    1837,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:14.341,    9.919,TCP  ,14105_61,33876,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:14.341,    9.919,TCP  ,EXT_SERVER,22,14105_61,33876,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:45.650,    0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54718,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:53:45.650,    0.051,TCP  ,OPENSTACK_NET,54718,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:53:45.650,    0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54719,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:53:45.650,    0.081,TCP  ,OPENSTACK_NET,54719,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:53:56.814,   10.048,TCP  ,14105_61,29827,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:56.814,   10.048,TCP  ,EXT_SERVER,22,14105_61,29827,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:58.196,   12.217,TCP  ,10006_27,36406,EXT_SERVER,22,      16,    2227,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:53:58.196,   12.217,TCP  ,EXT_SERVER,22,10006_27,36406,      21,    3371,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:54:18.526,    0.000,UDP  ,20161_177,5126,EXT_SERVER,5060,       1,     443,    1,......,  0,suspicious,---,---,---
2017-03-22 16:54:18.526,    0.000,ICMP ,EXT_SERVER,0,20161_177,3.3,       1,     471,    1,......,  0,suspicious,---,---,---
2017-03-22 16:57:16.739,   17.348,TCP  ,10006_27,14661,EXT_SERVER,22,      19,    2873,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 16:57:16.739,   17.348,TCP  ,EXT_SERVER,22,10006_27,14661,      32,    8553,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:54:36.909,    8.967,TCP  ,14105_61,14372,EXT_SERVER,22,      16,    2299,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:54:36.909,    8.967,TCP  ,EXT_SERVER,22,14105_61,14372,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:55:19.754,   11.844,TCP  ,14105_61,30731,EXT_SERVER,22,      18,    2327,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:55:19.754,   11.844,TCP  ,EXT_SERVER,22,14105_61,30731,      21,    3305,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:58:43.056,    5.671,TCP  ,10006_27,22340,EXT_SERVER,22,       8,     487,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 16:58:43.056,    5.671,TCP  ,EXT_SERVER,22,10006_27,22340,       9,    1599,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:56:01.826,   11.048,TCP  ,14105_61,31434,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:56:01.826,   11.048,TCP  ,EXT_SERVER,22,14105_61,31434,      21,    5113,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:56:45.587,    0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54780,       7,     561,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.587,    0.069,TCP  ,OPENSTACK_NET,54780,EXT_SERVER,8000,       6,     589,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.648,    0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54781,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.648,    0.065,TCP  ,OPENSTACK_NET,54781,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.648,    0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54782,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.648,    0.054,TCP  ,OPENSTACK_NET,54782,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.657,    0.100,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54783,       7,    1724,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:45.657,    0.100,TCP  ,OPENSTACK_NET,54783,EXT_SERVER,8000,       6,     579,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:48.250,    0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54784,       7,     639,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:48.250,    0.054,TCP  ,OPENSTACK_NET,54784,EXT_SERVER,8000,       5,     568,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:56:47.165,   12.348,TCP  ,14105_61,61167,EXT_SERVER,22,      18,    2387,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:56:47.165,   12.348,TCP  ,EXT_SERVER,22,14105_61,61167,      21,    3369,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:00:10.982,    5.531,TCP  ,10006_27,38963,EXT_SERVER,22,       7,     441,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:00:10.982,    5.531,TCP  ,EXT_SERVER,22,10006_27,38963,       8,    1564,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:57:30.856,    9.381,TCP  ,14105_61,63568,EXT_SERVER,22,      16,    2347,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:57:30.856,    9.381,TCP  ,EXT_SERVER,22,14105_61,63568,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:57:44.620,    0.016,UDP  ,10014_199,123,EXT_SERVER,43892,       1,      76,    1,......,  0,suspicious,---,---,---
2017-03-22 16:57:44.620,    0.016,UDP  ,EXT_SERVER,43892,10014_199,123,       1,      76,    1,......,  0,suspicious,---,---,---
2017-03-22 16:58:10.703,    9.451,TCP  ,14105_61,42449,EXT_SERVER,22,      17,    2283,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:58:10.703,    9.451,TCP  ,EXT_SERVER,22,14105_61,42449,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:36.113,    5.531,TCP  ,10006_27,17870,EXT_SERVER,22,       6,     353,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:01:36.113,    5.531,TCP  ,EXT_SERVER,22,10006_27,17870,       7,    3423,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:58:52.681,    8.759,TCP  ,14105_61,43570,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:58:52.681,    8.759,TCP  ,EXT_SERVER,22,14105_61,43570,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:59:31.691,    9.914,TCP  ,14105_61,17981,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:59:31.691,    9.914,TCP  ,EXT_SERVER,22,14105_61,17981,      20,    3289,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 16:59:45.650,    0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54840,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:59:45.650,    0.073,TCP  ,OPENSTACK_NET,54840,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:59:45.650,    0.050,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54839,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 16:59:45.650,    0.050,TCP  ,OPENSTACK_NET,54839,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:03:06.979,    0.000,TCP  ,20162_183,6000,EXT_SERVER,7547,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:03:06.979,    0.000,TCP  ,EXT_SERVER,7547,20162_183,6000,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:00:13.219,    8.459,TCP  ,14105_61,23254,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:00:13.219,    8.459,TCP  ,EXT_SERVER,22,14105_61,23254,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:03:55.671,    0.000,TCP  ,20163_227,32578,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:03:55.671,    0.000,TCP  ,EXT_SERVER,23,20163_227,32578,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:00:53.425,    9.421,TCP  ,14105_61,62588,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:00:53.425,    9.421,TCP  ,EXT_SERVER,22,14105_61,62588,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:04:25.773,    6.716,TCP  ,10006_27,23091,EXT_SERVER,22,       8,     501,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:04:25.773,    6.716,TCP  ,EXT_SERVER,22,10006_27,23091,      10,    1684,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:34.357,    9.621,TCP  ,14105_61,52693,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:34.357,    9.621,TCP  ,EXT_SERVER,22,14105_61,52693,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:40.492,    3.262,TCP  ,10331_203,53571,EXT_SERVER,22,      12,    1361,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:40.492,    3.262,TCP  ,EXT_SERVER,22,10331_203,53571,      14,    2153,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:01:45.586,    0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54882,       7,     561,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:01:45.586,    0.064,TCP  ,OPENSTACK_NET,54882,EXT_SERVER,8000,       6,     589,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:01:45.712,    0.070,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54883,       7,    1724,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:01:45.712,    0.070,TCP  ,OPENSTACK_NET,54883,EXT_SERVER,8000,       6,     579,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:05.269,    2.378,TCP  ,EXT_SERVER,22,13999_60,29396,       6,    1378,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:02:05.269,    2.378,TCP  ,13999_60,29396,EXT_SERVER,22,       7,     424,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:02:19.188,    0.000,UDP  ,14153_59,5214,EXT_SERVER,5066,       1,     441,    1,......,  0,suspicious,---,---,---
2017-03-22 17:02:19.188,    0.000,ICMP ,EXT_SERVER,0,14153_59,3.3,       1,     469,    1,......,  0,suspicious,---,---,---
2017-03-22 17:02:17.784,   10.545,TCP  ,14105_61,48870,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:02:17.784,   10.545,TCP  ,EXT_SERVER,22,14105_61,48870,      20,    3289,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:05:41.203,    0.000,TCP  ,20164_241,22779,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:05:41.203,    0.000,TCP  ,EXT_SERVER,23,20164_241,22779,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:02:45.650,    0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54898,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:45.650,    0.049,TCP  ,OPENSTACK_NET,54898,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:45.650,    0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54899,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:45.650,    0.067,TCP  ,OPENSTACK_NET,54899,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:47.963,    0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54902,       7,     639,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:02:47.963,    0.048,TCP  ,OPENSTACK_NET,54902,EXT_SERVER,8000,       6,     614,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:05:48.201,    5.624,TCP  ,10006_27,43809,EXT_SERVER,22,       7,     441,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:05:48.201,    5.624,TCP  ,EXT_SERVER,22,10006_27,43809,       8,    1564,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:02:59.124,   11.701,TCP  ,14105_61,24343,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:02:59.124,   11.701,TCP  ,EXT_SERVER,22,14105_61,24343,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:03:00.354,   10.334,TCP  ,10006_27,50320,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:03:00.354,   10.334,TCP  ,EXT_SERVER,22,10006_27,50320,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:03:42.853,   12.218,TCP  ,14105_61,10918,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:03:42.853,   12.218,TCP  ,EXT_SERVER,22,14105_61,10918,      21,    4333,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:04:26.923,   11.400,TCP  ,14105_61,59632,EXT_SERVER,22,      17,    2283,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:04:26.923,   11.400,TCP  ,EXT_SERVER,22,14105_61,59632,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:52.833,    0.000,TCP  ,20165_241,23942,EXT_SERVER,2323,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:07:52.833,    0.000,TCP  ,EXT_SERVER,2323,20165_241,23942,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:08:05.248,    0.061,TCP  ,11061_12,54937,EXT_SERVER,5000,       2,      92,    1,...RS.,  0,suspicious,---,---,---
2017-03-22 17:08:05.248,    0.061,TCP  ,EXT_SERVER,5000,11061_12,54937,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:08:15.571,    0.000,TCP  ,EXT_SERVER,8545,10230_170,65535,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:08:15.571,    0.000,TCP  ,10230_170,65535,EXT_SERVER,8545,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:07:10.269,   69.336,TCP  ,10006_27,21776,EXT_SERVER,22,       7,     405,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:07:10.269,   69.336,TCP  ,EXT_SERVER,22,10006_27,21776,      12,    6787,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:05:08.425,   12.036,TCP  ,14105_61,38415,EXT_SERVER,22,      18,    2387,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:05:08.425,   12.036,TCP  ,EXT_SERVER,22,14105_61,38415,      21,    3369,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:05:36.210,    0.000,ICMP ,10177_44,0,EXT_SERVER,8.0,       1,      46,    1,......,  0,suspicious,---,---,---
2017-03-22 17:05:36.210,    0.000,ICMP ,EXT_SERVER,0,10177_44,0.0,       1,      32,    1,......,  0,suspicious,---,---,---
2017-03-22 17:08:38.321,    0.000,TCP  ,20166_240,22004,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:08:38.321,    0.000,TCP  ,EXT_SERVER,23,20166_240,22004,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:05:45.650,    0.080,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54963,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:05:45.650,    0.080,TCP  ,OPENSTACK_NET,54963,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:05:45.650,    0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54964,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:05:45.650,    0.051,TCP  ,OPENSTACK_NET,54964,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:09:00.791,    0.000,TCP  ,EXT_SERVER,23,20167_58,64239,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:09:00.791,    0.000,TCP  ,20167_58,64239,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:05:51.515,   10.924,TCP  ,14105_61,32444,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:05:51.515,   10.924,TCP  ,EXT_SERVER,22,14105_61,32444,      20,    3305,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:09:16.460,    0.000,TCP  ,12034_234,54626,EXT_SERVER,2222,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:09:16.460,    0.000,TCP  ,EXT_SERVER,2222,12034_234,54626,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:06:10.934,   14.259,TCP  ,20168_71,42718,EXT_SERVER,22,      17,    2068,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:10.934,   14.259,TCP  ,EXT_SERVER,22,20168_71,42718,      14,    2237,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:30.249,    0.079,TCP  ,12698_35,57683,EXT_SERVER,22,       7,     424,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:30.249,    0.079,TCP  ,EXT_SERVER,22,12698_35,57683,       5,    1285,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:25.156,   12.717,TCP  ,20168_71,45076,EXT_SERVER,22,      17,    2068,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:25.156,   12.717,TCP  ,EXT_SERVER,22,20168_71,45076,      12,    2133,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:33.047,    9.515,TCP  ,14105_61,25769,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:33.047,    9.515,TCP  ,EXT_SERVER,22,14105_61,25769,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:45.588,    0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54981,       7,     561,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:06:45.588,    0.066,TCP  ,OPENSTACK_NET,54981,EXT_SERVER,8000,       6,     589,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:06:45.712,    0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,54982,       7,    1724,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:06:45.712,    0.069,TCP  ,OPENSTACK_NET,54982,EXT_SERVER,8000,       6,     579,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:06:37.840,   16.142,TCP  ,20168_71,47282,EXT_SERVER,22,      17,    2068,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:37.840,   16.142,TCP  ,EXT_SERVER,22,20168_71,47282,      13,    2185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:53.950,    7.115,TCP  ,20168_71,50375,EXT_SERVER,22,      17,    2068,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:06:53.950,    7.115,TCP  ,EXT_SERVER,22,20168_71,50375,      13,    2185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:09:56.084,    6.525,TCP  ,10006_27,33121,EXT_SERVER,22,       8,     501,    1,.APRSF,  0,suspicious,---,---,---
2017-03-22 17:09:56.084,    6.525,TCP  ,EXT_SERVER,22,10006_27,33121,      10,    1684,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:10:15.074,    0.001,TCP  ,20169_126,14817,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:10:15.074,    0.001,TCP  ,EXT_SERVER,23,20169_126,14817,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:07:01.027,   15.005,TCP  ,20168_71,51982,EXT_SERVER,22,      17,    2068,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:01.027,   15.005,TCP  ,EXT_SERVER,22,20168_71,51982,      13,    2185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:12.300,    8.679,TCP  ,14105_61,60471,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:12.300,    8.679,TCP  ,EXT_SERVER,22,14105_61,60471,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:52.438,    9.184,TCP  ,14105_61,50192,EXT_SERVER,22,      15,    2163,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:07:52.438,    9.184,TCP  ,EXT_SERVER,22,14105_61,50192,      20,    3249,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:08:09.354,  209.939,TCP  ,20170_230,5459,EXT_SERVER,23,       3,     138,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:08:09.354,  209.939,TCP  ,EXT_SERVER,23,20170_230,5459,       3,     120,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:08:33.105,    9.712,TCP  ,14105_61,33421,EXT_SERVER,22,      17,    2419,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:08:33.105,    9.712,TCP  ,EXT_SERVER,22,14105_61,33421,      22,    3433,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:08:45.650,    0.069,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55023,       7,     702,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:08:45.650,    0.069,TCP  ,OPENSTACK_NET,55023,EXT_SERVER,8000,       6,     586,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:08:45.650,    0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55022,       7,     556,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:08:45.650,    0.053,TCP  ,OPENSTACK_NET,55022,EXT_SERVER,8000,       6,     515,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:08:32.908,   13.124,TCP  ,10006_27,57490,EXT_SERVER,22,      17,    2363,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:08:32.908,   13.124,TCP  ,EXT_SERVER,22,10006_27,57490,      26,    5459,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:08:49.348,    0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55024,       7,     639,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:08:49.348,    0.054,TCP  ,OPENSTACK_NET,55024,EXT_SERVER,8000,       6,     614,    1,.AP.SF,  0,normal,---,---,---
2017-03-22 17:11:53.554,    0.000,TCP  ,20171_88,42925,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:11:53.554,    0.000,TCP  ,EXT_SERVER,23,20171_88,42925,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:10:43.942,  100.197,TCP  ,EXT_SERVER,80,11860_140,15915,       6,    1386,    1,.APRSF,  0,unknown,---,---,---
2017-03-22 17:10:43.942,  100.197,TCP  ,11860_140,15915,EXT_SERVER,80,       7,     439,    1,.AP.SF,  0,unknown,---,---,---
2017-03-22 17:09:13.880,   11.124,TCP  ,14105_61,18016,EXT_SERVER,22,      18,    2343,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:09:13.880,   11.124,TCP  ,EXT_SERVER,22,14105_61,18016,      22,    3425,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:09:55.510,   10.217,TCP  ,14105_61,16081,EXT_SERVER,22,      18,    2387,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:09:55.510,   10.217,TCP  ,EXT_SERVER,22,14105_61,16081,      21,    3369,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:13:16.100,    0.000,TCP  ,20172_34,27505,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-03-22 17:13:16.100,    0.000,TCP  ,EXT_SERVER,23,20172_34,27505,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-03-22 17:10:35.061,    8.857,TCP  ,14105_61,51627,EXT_SERVER,22,      17,    2267,    1,.AP.SF,  0,suspicious,---,---,---
2017-03-22 17:10:35.061,    8.857,TCP  ,EXT_SERVER,22,14105_61,51627,      19,    3185,    1,.AP.SF,  0,suspicious,---,---,---
